intent,greeting_normalized,text,frequency,pure_greeting,date
saludo_con_solicitud,hola,"hola buenos dias como estas, esta empalmadora esta a mejor precio que la cotizadas? empalmadora de fibra óptica furukawa fitel s178a S178A fitel P245287",1,False,2025-12-06T15:12:07+03:00
saludo_con_solicitud,hola,HOLA BUENOS DIAS DISCULPA ESTOS REPUESTOS LO MANEJAN Si lo manejan,1,False,2025-09-09T23:46:53+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Alexander, revisando cn almacen me indican que la maquina no se encuentra disponible en colombia, no tenemos como enseñartela el dia de la visita. te podemos enviar la documentacion para que la revisen y puedan confirmar",1,False,2025-09-18T19:17:38+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Angel, por favor me envia el pdf con la informacion de la empresa y direccion de entrega",1,False,2025-12-19T18:01:38+03:00
saludo_con_solicitud,hola,Hola buenos dias don Edwin como se encuentra,1,False,2025-09-18T19:18:37+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Edwin como se encuentra >> >> Como esta, buenos días",1,False,2025-09-18T19:21:33+03:00
saludo_con_solicitud,hola,Hola buenos dias don Geovanny lograste revisar la cotizacion,1,False,2025-08-26T16:05:43+03:00
saludo_con_solicitud,hola,Hola buenos dias don Jorge,1,False,2025-08-12T17:57:33+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Julio, cuenteme aprobaron la compra del equipó",1,False,2025-10-01T17:52:21+03:00
saludo_con_solicitud,hola,Hola buenos dias don Kevin,1,False,2025-08-13T18:51:11+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Kevin, te estaba llamando para revisar cual de los 2 equipos van a comprar",1,False,2025-10-27T19:57:01+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Nicolas, me envias por favor el RUT le realizo la factura proforma",1,False,2025-11-06T16:57:47+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Oscar, necesitas la impresora ? me confirmas para actualizarla",1,False,2025-08-14T17:22:03+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Pedro, el equipo no se encuentrra en almacen, este es importado bajo pedido de 15 dias habiles",1,False,2025-11-07T16:27:15+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Rodrigo, cuentame lograste revisar la factura proforma",1,False,2025-11-05T15:54:45+03:00
saludo_con_solicitud,hola,Hola buenos dias don Tobias,1,False,2025-11-04T20:21:24+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Victor, soy Estefania Gonzalez. cuentame que dudas tienen para realizar la compra",1,False,2025-11-11T16:37:17+03:00
saludo_con_solicitud,hola,"hola buenos dias don Victor, soy Estefania Gonzalez. me envias por favor el RUT los voy creando en el sistema",1,False,2025-09-12T16:06:00+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Yeiner, te estaba llamando. indicame en que momento me puedo comunicar por facor",1,False,2025-10-27T17:18:08+03:00
saludo_con_solicitud,hola,"Hola buenos dias don Yeiner, te estaba llamando. indicame en que momento me puedo comunicar por facor === SYSTEM WZ === No puedes iniciar una correspondencia de 24 horas con este cliente usando la plantilla """"Marketing"""": eso es lo que decidió Meta. Envíe una plantilla de una categoría diferente",1,False,2025-10-27T17:18:16+03:00
saludo_con_solicitud,hola,"Hola buenos dias Julieth, te envio cotizacion con los datos de la empresa. cuentame para cuando tienen programada la compra les envio la factura proforma",1,False,2025-12-02T18:36:01+03:00
saludo_con_solicitud,hola,hola buenos dias la cotización no me fue aprovada de momento aun se encuentra en discusión,1,False,2026-03-10T17:44:25+03:00
saludo_con_solicitud,hola,Hola buenos dias me ayudas porfa con la cotizacion pendiente,1,False,2025-12-23T16:16:23+03:00
saludo_con_solicitud,hola,Hola buenos dias me puedes ayudar con esto porfa,1,False,2025-12-23T16:17:51+03:00
saludo_con_solicitud,hola,"Hola Buenos dias Paola, espero se encuentre muy bien. te queria preguntar si aun estan interesados en la compra",1,False,2025-12-02T19:23:14+03:00
saludo_con_solicitud,hola,"Hola buenos dias Sra Clara, espero se encuentre muy bien. confirmando con almacen me informan que el tiempo de entrega es de 90 dias ya que es pedido directamente a fabrica",1,False,2025-11-04T19:23:34+03:00
saludo_con_solicitud,hola,"Hola buenos dias Sra Diana, la cotizacion esta actualizada con el flete y descuento del 13% https://www.viaindustrial.com/cotizacion.asp?CotCliente=1238492&token=464434&p=P101004",1,False,2025-09-09T15:54:37+03:00
saludo_con_solicitud,hola,Hola buenos dias Sra Ingrid como se encuentra,1,False,2025-09-16T19:12:18+03:00
saludo_con_solicitud,hola,"Hola buenos dias Sra Lina, con Estefania como esta",1,False,2025-11-12T16:52:01+03:00
saludo_con_solicitud,hola,"Hola buenos dias Sra Luz, espero se encuentre muy bien. por favor me informa en que momento me puedo comunicar para revisar si ya estamos creados cmo proveedor",1,False,2025-10-29T19:12:23+03:00
saludo_con_solicitud,hola,"Hola buenos dias Sra Margarita, indicame por favor cual es el nit de ustedes y cual es la referencia a comprar",1,False,2025-02-04T19:48:22+03:00
saludo_con_solicitud,hola,"Hola buenos dias sra Marisol, cuenteme que le indicaron del pago ? agradezco me informen porque es muy incomodo estar preguntando todos los dias y no tener informacion clara",1,False,2025-08-06T16:12:09+03:00
saludo_con_solicitud,hola,"Hola buenos dias Sra Sol, espero se encuentre muy bien, paso para validar si ya aprobaron la compra del Analizador",1,False,2025-08-13T18:12:34+03:00
saludo_con_solicitud,hola,"Hola buenos dias Sra Sol, le comparto la cotizacion. en un momento le envio la ficha",1,False,2025-07-31T13:19:59+03:00
saludo_con_solicitud,hola,"Hola buenos dias, apenas veo el mensaje que pena",1,False,2025-09-05T16:05:34+03:00
saludo_con_solicitud,hola,"Hola buenos dias, aun no me dan respuesta de almacen, una vez la tenga te notifico",1,False,2025-11-27T19:58:34+03:00
saludo_con_solicitud,hola,"Hola buenos dias, como estan",1,False,2026-02-04T19:12:55+03:00
saludo_con_solicitud,hola,"Hola buenos dias, como se encuentra. cuenteme ya aprobaron la compra del equipo",1,False,2025-09-26T18:09:12+03:00
saludo_con_solicitud,hola,"Hola buenos dias, confirmame la referencia completa por favor MT880 va un guion y una letra, indicame que letra es",1,False,2025-12-10T19:36:01+03:00
saludo_con_solicitud,hola,"Hola buenos dias, cuentame cuantas unidades requieren",1,False,2025-11-04T18:38:50+03:00
saludo_con_solicitud,hola,"Hola buenos dias, cuentame lograste revisar los links de pago",1,False,2025-09-19T17:17:47+03:00
saludo_con_solicitud,hola,"Hola buenos dias, cuentame revisaste si es el kit que necesita el cliente",1,False,2025-11-21T15:05:15+03:00
saludo_con_solicitud,hola,"Hola buenos dias, el equipo Cuenta con 1 año de garantía por defecto de fabrica, también te brindamos soporte, mantenimiento y capacitación en caso de requerirla, la cual no tiene costo adicional",1,False,2025-11-14T17:54:44+03:00
saludo_con_solicitud,hola,"Hola buenos dias, el precio no ha cambiado. por favor me envia el RUT y me indica cual de las 2 referencias va a comprar",1,False,2025-12-18T15:51:32+03:00
saludo_con_solicitud,hola,"Hola buenos dias, espero se encuentre muy bien, cuentame para cuando estiman tener la aprobacion de la compra del cliente",1,False,2025-12-01T17:38:04+03:00
saludo_con_solicitud,hola,"Hola buenos dias, espero se encuentre muy bien. estaba tratando de comunicarme pero no ha sido posible. cuenteme aun estan interesados en la compra de la maquina de hielo",1,False,2025-08-05T18:46:41+03:00
saludo_con_solicitud,hola,"Hola buenos dias, espero se encuentre muy bien. paso para validar si ya aprobaron la compra de los equipos",1,False,2025-08-13T18:47:04+03:00
saludo_con_solicitud,hola,"Hola buenos dias, estos son los megafonos que manejamos, revisa y me cuentas https://www.viaindustrial.com/productos.asp?nombre=megafonos",1,False,2025-11-14T19:06:28+03:00
saludo_con_solicitud,hola,"Hola buenos dias, gracias por responder. cuando la aprueben me cuentas y retomamos",1,False,2025-10-20T19:02:56+03:00
saludo_con_solicitud,hola,"Hola buenos dias, indicame cual es el equipo que requieren",1,False,2025-12-15T19:40:16+03:00
saludo_con_solicitud,hola,"Hola buenos dias, la cotizacion nos quedo MAL solicitada, la valvula que necesitamos cotizas es de 1/2"""" o de 3/4""""",1,False,2025-10-17T17:37:00+03:00
saludo_con_solicitud,hola,"Hola buenos dias, la factura se envio desde el 16 al correo msfe-bogota-logsupply@barcelona.msf.org",1,False,2025-06-21T18:01:18+03:00
saludo_con_solicitud,hola,"Hola buenos dias, la peladora cotizada es industrial de 116 millones, esta es la que requieren ? o con que caracteristicas la buscan",1,False,2026-01-07T16:21:51+03:00
saludo_con_solicitud,hola,"Hola buenos dias, lograste revisar las 2 opciones",1,False,2025-11-28T16:38:03+03:00
saludo_con_solicitud,hola,"hola buenos dias, me ayudas con la cotizacion de un medidos de gases con las siguentes especificaciones : NH3 (amoniaco) CO Monoxido de Carbono (toxico) ppm, en lugares con combustión, en este caso se puede cambiar por CO2 si requerimos O2 Oxigeno %Vol LEL CH4 nivel de explosividad (combustibles) %LEL",1,False,2025-11-05T18:41:00+03:00
saludo_con_solicitud,hola,"Hola buenos dias, no es por la referencia es por la variable de humedad",1,False,2025-10-17T17:18:53+03:00
saludo_con_solicitud,hola,"Hola buenos dias, no olvides indicarme para cuando tienen estimado realizar la compra y el RUT",1,False,2025-07-25T15:33:44+03:00
saludo_con_solicitud,hola,"Hola buenos dias, no olvides informarme que te dice el cliente para dar inicio y de paso confirmar los otros equipos que tienes aprobados",1,False,2025-11-11T18:12:06+03:00
saludo_con_solicitud,hola,"Hola buenos dias, Quería confirmar si tuviste oportunidad de revisar las caracteristicas",1,False,2025-10-28T18:48:04+03:00
saludo_con_solicitud,hola,"Hola buenos dias, se realiza por la transportadora envia el dia de hoy, en la tarde te compart e numero de guia",1,False,2025-01-20T16:56:58+03:00
saludo_con_solicitud,hola,"Hola buenos dias, si tenemos facturacion electronica",1,False,2025-09-15T18:51:37+03:00
saludo_con_solicitud,hola,"Hola buenos dias, solo tenemos la referencia ofertada https://www.viaindustrial.com/cotizacion.asp?CotCliente=1219479&token=457305&p=P247462",1,False,2025-07-01T18:15:05+03:00
saludo_con_solicitud,hola,"hola buenos dias, soy Estefania Gonzalez. cuentame que dudas tienen para realizar la compra Buenos días, consulta la cotización ya esta con IGV o se agrega",1,False,2025-06-09T17:57:13+03:00
saludo_con_solicitud,hola,"hola buenos dias, soy Estefania Gonzalez. me envias por favor el RUT los voy creando en el sistema para generar la factura proforma",1,False,2025-09-11T18:46:38+03:00
saludo_con_solicitud,hola,"Hola buenos dias, soy Estefania Gonzalez. ya la cotizacion te la actualice con el descuento y la cantidad",1,False,2025-09-10T18:22:47+03:00
saludo_con_solicitud,hola,"Hola buenos dias, soy Estefania. ya te actualice con el valor del envio https://www.viaindustrial.com/cotizacion.asp?CotCliente=1252690&token=469759&p=P217144 me envias el RUT por favor te realizo la factura proforma",1,False,2025-11-04T19:44:53+03:00
saludo_con_solicitud,hola,"Hola buenos dias, Sra Claudia he intentado comunicarme pero no ha sido posible. cuenteme si desean realizar la compra de las Estaciones de Limpieza",1,False,2025-09-09T19:46:51+03:00
saludo_con_solicitud,hola,"Hola buenos dias, te agregue la referencia que se puede calibrar por la onac",1,False,2025-11-25T15:48:51+03:00
saludo_con_solicitud,hola,"Hola buenos dias, te estaba llamando",1,False,2025-09-24T18:47:07+03:00
saludo_con_solicitud,hola,"Hola buenos dias, te estaba llamando, me confirmas por favor la direccion de entrega",1,False,2025-09-23T17:14:18+03:00
saludo_con_solicitud,hola,"Hola buenos dias, te estaba llamando, me informas por favor si continuan interesados en la compra del Deshidratador de alimentos",1,False,2025-07-08T19:41:22+03:00
saludo_con_solicitud,hola,"Hola buenos dias, te estaba llamando. cuentame que dudas tienen para realizar la compra",1,False,2025-11-13T18:18:42+03:00
saludo_con_solicitud,hola,"Hola buenos dias, te estaba llamando. esta es la cotizacion que te enviamos https://www.viaindustrial.com/cotizacion.asp?CotCliente=1249812&token=468680&p=P190201 como me indicarte todos los datos para la compra te envie este link de factura proforma https://www.viaindustrial.com/pedido.asp?numero_sfe=20970&token=7864&p=P190201",1,False,2025-10-21T19:01:48+03:00
saludo_con_solicitud,hola,"Hola buenos dias, ya te envie la cotizacion con los documentos al correo. revisa y me cuentas si necesitan algo mas por favor",1,False,2025-11-04T16:35:38+03:00
saludo_con_solicitud,hola,"Hola buenos día, en el momento es la referencia que estamos manejando. En este momento tiene el 20% de DESCUENTO para la compra. Te envio el link con las especificaciones el cotizado. https://www.viaindustrial.com/homogeneizador-de-alta-presion-para-lacteos-ace-0-5-25-ace-chn/pp/P260192/",1,False,2025-08-04T14:39:52+03:00
saludo_con_solicitud,hola,"Hola buenos día, en el momento es la referencia que estamos manejando. En este momento tiene el 20% de DESCUENTO para la compra. Te envio el link con las especificaciones el cotizado. https://www.viaindustrial.com/homogeneizador-de-alta-presion-para-lacteos-ace-0-5-25-ace-chn/pp/P260192/ === SYSTEM WZ === No puedes iniciar una correspondencia de 24 horas con este cliente usando la plantilla """"Marketing"""": eso es lo que decidió Meta. Envíe una plantilla de una categoría diferente",1,False,2025-08-04T14:39:59+03:00
saludo_con_solicitud,hola,"Hola buenos días , claro que si envíame tu Rut o Cedula y la dirección de entrega para enviarte la proforma",1,False,2025-07-29T13:31:21+03:00
saludo_con_solicitud,hola,"Hola buenos días Cesar, claro que si te envio el link con toda la información técnica del Amplificador de Red. Cuéntame cómo lo estas buscando? https://www.viaindustrial.com/amplificador-de-red-movil-4g-lintratek-kw20l-lte-26-kw20l-lte-26-lintratek/pp/P199798/",1,False,2025-12-23T16:21:02+03:00
saludo_con_solicitud,hola,"Hola buenos días don Javier, lamento la demora y el error de la asistente virtual, apenas la estamos entrenando. Te confirmo que los valores están en Dólares Americanos",1,False,2025-12-19T18:00:13+03:00
saludo_con_solicitud,hola,Hola buenos días esta es la referencia prensa compactadora embaladora de residuos y reciclaje 10 toneladas 2023-10T sioh P258101,1,False,2025-10-27T16:05:54+03:00
saludo_con_solicitud,hola,Hola buenos días Huy me informas el número de proceso,1,False,2025-05-26T16:47:55+03:00
saludo_con_solicitud,hola,Hola buenos días lamento la demora estábamos en vacaciones y apenas estamos retomando. Cuéntame en que te puedo colaborar con gusto,1,False,2026-01-09T18:47:50+03:00
saludo_con_solicitud,hola,Hola buenos días lamento la demora. Te confirmo que vienen 60 metros. Te genero la proforma? Para que aproveches el DESCUENTO,1,False,2025-12-18T16:08:08+03:00
saludo_con_solicitud,hola,Hola buenos días llegó a la oficina y te confirmo,1,False,2025-05-27T15:42:42+03:00
saludo_con_solicitud,hola,Hola buenos días me regalas por favor la ficha técnica del kit,1,False,2026-03-12T19:16:45+03:00
saludo_con_solicitud,hola,Hola buenos días para cotizar una máquina para granizadora,1,False,2025-06-16T18:48:20+03:00
